Keyword,URL,Position08/29/2014,Trend08/22/2014,Tags,Title,Universal Search Integrations,Search Volume,Traffic Index,CPC,,,Pos. - Google USA English
groupon dallas,www.groupon.com/travel/dallas/hotels,2,0,brand,Dallas Hotels - Deals in Dallas | Groupon,video,20112,484,0.09,,,
groupon dallas,www.groupon.com/biz/dallas/king-spa-and-sauna,3,0,brand,"King Spa and Sauna - Dallas, TX | Groupon",video,20112,384,0.09,,,
coupons,www.groupon.com/coupons,11,0,,Online Coupons: Thousands of Promo Codes &amp; Printable ...,news,518583,3540,0.82,,,
groupon denver,www.groupon.com/local/denver,1,0,brand,Denver Deals - Best Deals &amp; Coupons in Denver | Groupon,video,12837,3416,0.1,,,
groupon denver,www.groupon.com/local/colorado,2,0,brand,Colorado Deals - Best Deals &amp; Coupons in ... - Groupon,video,12837,308,0.1,,,
groupon denver,www.groupon.com/biz/denver/denver-gourmet-tours,3,0,brand,"Denver Gourmet Tours - Denver, CO | Groupon",video,12837,244,0.1,,,
groupon los angeles,www.groupon.com/local/los-angeles,1,0,brand,Los Angeles Deals - Best Deals &amp; Coupons in ... - Groupon,video,21549,3048,0.07,,,
groupon los angeles,www.groupon.com/los-angeles/area/los-angeles,2,0,brand,Los Angeles Deal of the Day: Restaurants ... - Groupon,video,21549,1100,0.07,,,
groupon los angeles,www.groupon.com/deals/gold-s-gym-4,3,0,brand,Gold's Gym Los Angeles Deal of the Day | Groupon Los ...,video,21549,824,0.07,,,
groupon boston,www.groupon.com/local/boston,1,0,brand,Boston Deals - Best Deals &amp; Coupons in Boston | Groupon,,21218,3000,0.04,,,
groupon boston,www.groupon.com/travel/boston/hotels,2,0,brand,Boston Hotels - Deals in Boston | Groupon,,21218,1084,0.04,,,
groupon boston,www.groupon.com/local/cambridge-ma,3,0,brand,Cambridge MA - Groupon,,21218,812,0.04,,,
groupon orlando,www.groupon.com/local/orlando,1,0,brand,Orlando Deals - Best Deals &amp; Coupons in Orlando | Groupon,video,19970,2824,0.12,,,
groupon orlando,www.groupon.com/travel/orlando/hotels,2,0,brand,Orlando Hotels - Deals in Orlando | Groupon,video,19970,1020,0.12,,,
groupon orlando,www.groupon.com/biz/orlando/coco-key-hotel-and-water-resort,3,0,brand,Coco Key Hotel and Water Park Resort - Orlando ... - Groupon,video,19970,764,0.12,,,
groupon phoenix,www.groupon.com/local/phoenix,1,0,brand,Phoenix Deals - Best Deals &amp; Coupons in Phoenix | Groupon,"video,news",18879,2672,0.1,,,
groupon phoenix,www.groupon.com/travel/phoenix/hotels,2,0,brand,Phoenix Hotels - Deals in Phoenix | Groupon,"video,news",18879,964,0.1,,,
groupon phoenix,www.groupon.com/biz/maricopa-az/skydive-phoenix,3,0,brand,"Skydive Phoenix - Maricopa, AZ | Groupon","video,news",18879,724,0.1,,,
deals,www.groupon.com/,6,9,,"Groupon: Deals and Coupons for Restaurants, Fitness ...",knowledge_graph,78875,2000,1.4,,,
groupon seattle,www.groupon.com/local/seattle,1,0,brand,Seattle Deals - Best Deals &amp; Coupons in Seattle | Groupon,,12325,1744,0.11,,,
groupon seattle,www.groupon.com/deals/float-seattle,2,0,brand,Float Seattle Seattle Deal of the Day | Groupon Seattle,,12325,628,0.11,,,
groupon seattle,www.groupon.com/seattle/area/tacoma,3,0,brand,"Seattle Deal of the Day: Restaurants, Beauty ... - Groupon",,12325,472,0.11,,,
groupon austin,www.groupon.com/local/austin,1,0,brand,Austin Deals - Best Deals &amp; Coupons in Austin | Groupon,video,10725,1516,0.05,,,
groupon austin,www.groupon.com/local/austin/things-to-do,2,0,brand,Things To Do In Austin - Deals in Austin | Groupon,video,10725,548,0.05,,,
groupon austin,www.groupon.com/travel/austin/hotels,3,0,brand,Austin Hotels - Deals in Austin | Groupon,video,10725,408,0.05,,,
restaurants,www.groupon.com/local/restaurants,18,1,"cat: food & drink,top: restaurants",Restaurants - Deals &amp; Coupons | Groupon,"images,news",1178583,1448,1.8,,,
things to do in orlando,www.groupon.com/local/orlando/things-to-do,3,0,"cat: events & activities,city: things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",37416,1432,0.44,,,
eyebrow threading,www.groupon.com/local/arizona/eyebrow-threading,6,30,hbw test,Arizona Eyebrow Threading - Deals &amp; Coupons in Arizona ...,"images,video",51666,1312,1.54,,,
eyebrow threading,www.groupon.com/local/san-diego/eyebrow-threading,55,-11,hbw test,San Diego Eyebrow Threading - Deals in San ... - Groupon,"images,video",51666,0,1.54,,,
eyebrow threading,www.groupon.com/local/boston/eyebrow-threading,56,,hbw test,Boston Eyebrow Threading - Deals in Boston | Groupon,"images,video",51666,0,1.54,,,
groupon san francisco,www.groupon.com/local/san-francisco,1,0,brand,San Francisco Deals - Best Deals &amp; Coupons in ... - Groupon,,9291,1312,0.11,,,
groupon san francisco,www.groupon.com/san-francisco/area/san-francisco,2,0,brand,San Francisco Deal of the Day: Restaurants ... - Groupon,,9291,472,0.11,,,
groupon san francisco,www.groupon.com/deals/great-food-tours-4,3,0,brand,Great Food Tours Chocolate - Groupon,,9291,356,0.11,,,
things to do in seattle,www.groupon.com/local/seattle/things-to-do,4,2,"cat: events & activities,city: things to do,seattle,top: things to do do",Things To Do In Seattle - Deals in Seattle | Groupon,"carousel,knowledge_graph",36933,1256,0.68,,,
things to do in atlanta,www.groupon.com/local/atlanta/things-to-do,5,0,"atlanta,cat: events & activities,city: things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,"video,news,carousel,knowledge_graph",40666,1180,1.53,,,
things to do in denver,www.groupon.com/local/denver/things-to-do,4,0,"cat: events & activities,city: things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"carousel,knowledge_graph",33208,1128,1.45,,,
things to do in boston,www.groupon.com/local/boston/things-to-do,5,0,"boston,cat: events & activities,city: things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"carousel,knowledge_graph",44327,1116,0.86,,,
groupon philadelphia,www.groupon.com/local/philadelphia,1,0,brand,Philadelphia Deals - Best Deals &amp; Coupons in ... - Groupon,video,6808,960,0.1,,,
groupon philadelphia,www.groupon.com/local/philadelphia/things-to-do,2,0,brand,Things To Do In Philadelphia - Deals in ... - Groupon,video,6808,348,0.1,,,
groupon philadelphia,www.groupon.com/local/philadelphia/restaurants,3,0,brand,Philadelphia Restaurants - Deals &amp; Coupons in ... - Groupon,video,6808,260,0.1,,,
things to do in san diego,www.groupon.com/local/san-diego/things-to-do,7,0,"cat: events & activities,city: things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel,knowledge_graph",56091,900,0.73,,,
things to do in san francisco,www.groupon.com/local/san-francisco/things-to-do,8,0,"cat: events & activities,city: things to do,san francisco,top: things to do do",Things To Do In San Francisco - Deals in San ... - Groupon,"carousel,knowledge_graph",63833,860,0.72,,,
groupon milwaukee,www.groupon.com/local/milwaukee,1,0,brand,Milwaukee Deals - Best Deals &amp; Coupons in ... - Groupon,video,5738,812,0.09,,,
groupon milwaukee,www.groupon.com/biz/milwaukee/the-pfister-hotel-1,2,0,brand,"The Pfister Hotel - Milwaukee, WI | Groupon",video,5738,292,0.09,,,
groupon milwaukee,www.groupon.com/biz/milwaukee/rustico-pizzeria,3,0,brand,"Rustico - Milwaukee, WI | Groupon",video,5738,220,0.09,,,
things to do in houston,www.groupon.com/local/houston/things-to-do,6,0,"cat: events & activities,city: things to do,houston,top: things to do do",Things To Do In Houston - Deals in Houston | Groupon,"video,carousel,knowledge_graph",32091,704,0.61,,,
groupon deals,www.groupon.com/,1,0,brand,"Groupon: Deals and Coupons for Restaurants, Fitness ...",news,4450,628,0.23,,,
things to do in las vegas,www.groupon.com/local/las-vegas/things-to-do,7,0,"cat: events & activities,city: things to do,las vegas,top: things to do do",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"video,carousel,knowledge_graph",38783,620,0.9,,,
things to do in chicago,www.groupon.com/local/chicago/things-to-do,10,0,"cat: events & activities,chicago,city: things to do,top: things to do do",Things To Do In Chicago - Deals in Chicago | Groupon,"video,carousel,knowledge_graph",67958,616,0.58,,,
things to do in austin,www.groupon.com/local/austin/things-to-do,6,0,"austin,cat: events & activities,city: things to do,top: things to do do",Things To Do In Austin - Deals in Austin | Groupon,"carousel,knowledge_graph",27188,596,0.59,,,
things to do in philadelphia,www.groupon.com/local/philadelphia/things-to-do,6,1,"cat: events & activities,city: things to do,philadelphia,top: things to do do",Things To Do In Philadelphia - Deals in ... - Groupon,"video,carousel,knowledge_graph",26963,592,1.06,,,
things to do in san antonio,www.groupon.com/local/san-antonio/things-to-do,5,0,"cat: events & activities,city: things to do,san antonio,top: things to do do",Things To Do In San Antonio - Deals in San Antonio | Groupon,"news,carousel,knowledge_graph",23462,588,0.87,,,
groupon new york,www.groupon.com/local/new-york,1,0,brand,New York Deals - Best Deals &amp; Coupons in New ... - Groupon,"video,news",4172,588,0.27,,,
groupon new york,www.groupon.com/travel/new-york-city/hotels,2,0,brand,New York City - Groupon,"video,news",4172,212,0.27,,,
groupon new york,www.groupon.com/travel/new-york/hotels,3,0,brand,"New York Hotels - Deals in New York, U.S. | Groupon","video,news",4172,160,0.27,,,
things to do in dallas,www.groupon.com/local/dallas/things-to-do,8,1,"cat: events & activities,city: things to do,dallas,top: things to do do",Things To Do In Dallas - Deals in Dallas | Groupon,"carousel,knowledge_graph",35683,480,1.06,,,
things to do in phoenix,www.groupon.com/local/phoenix/things-to-do,7,0,"cat: events & activities,city: things to do,phoenix,top: things to do do",Things To Do In Phoenix - Deals in Phoenix | Groupon,"video,carousel,knowledge_graph",26425,424,0.8,,,
things to do in los angeles,www.groupon.com/local/los-angeles/things-to-do,9,2,"cat: events & activities,city: things to do,los angeles,top: things to do do",Things To Do In Los Angeles - Deals in Los ... - Groupon,"video,carousel,knowledge_graph",31725,328,0.97,,,
things to do in milwaukee,www.groupon.com/local/milwaukee/things-to-do,4,0,"cat: events & activities,city: things to do,milwaukee,top: things to do do",Things To Do In Milwaukee - Deals in Milwaukee | Groupon,"carousel,knowledge_graph",10780,316,0.86,,,
orlando attractions,www.groupon.com/local/orlando/things-to-do,6,0,"cat: events & activities,city: attractions,orlando",Things To Do In Orlando - Deals in Orlando | Groupon,"carousel,knowledge_graph",14516,316,0.95,,,
coupon,www.groupon.com/coupons,12,0,,Online Coupons: Thousands of Promo Codes &amp; Printable ...,"images,news",58666,312,0.95,,,
san antonio attractions,www.groupon.com/local/san-antonio/things-to-do,5,0,"cat: events & activities,city: attractions,san antonio",Things To Do In San Antonio - Deals in San Antonio | Groupon,"video,carousel,knowledge_graph",11691,292,2.63,,,
las vegas attractions,www.groupon.com/local/las-vegas/things-to-do,6,2,"cat: events & activities,city: attractions,las vegas",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"video,knowledge_graph",10733,272,0.97,,,
las vegas hotels,www.groupon.com/travel/las-vegas/hotels,16,5,"cat: travel,city: hotels,las vegas,top: hotels",Las Vegas Hotels - Deals in Las Vegas | Groupon,carousel,186750,264,2.54,,,
groupon colorado springs,www.groupon.com/local/colorado-springs,1,0,brand,Colorado Springs Deals - Best Deals &amp; Coupons ... - Groupon,video,1858,260,0.1,,,
groupon colorado springs,www.groupon.com/deals/colorado-springs-laser-like-lipo,2,0,brand,Colorado Springs Laser Like Lipo Colorado ... - Groupon,video,1858,92,0.1,,,
groupon colorado springs,www.groupon.com/biz/colorado-springs/allstar-paintball,3,0,brand,"Allstar Paintball - Colorado Springs, CO | Groupon",video,1858,68,0.1,,,
hotels in las vegas,www.groupon.com/travel/las-vegas/hotels,13,4,"cat: travel,city: hotels,las vegas,top: hotels",Las Vegas Hotels - Deals in Las Vegas | Groupon,carousel,60583,224,2.17,,,
fun things to do in seattle,www.groupon.com/local/seattle/things-to-do,2,3,"cat: events & activities,city: fun things to do,seattle,top: things to do do",Things To Do In Seattle - Deals in Seattle | Groupon,"carousel,knowledge_graph",3716,216,0.98,,,
restaurant deals,www.groupon.com/local/restaurants,2,0,"cat: food & drink,top: restaurants",Restaurants - Deals &amp; Coupons | Groupon,,4000,204,1.2,,,
chicago hotels,www.groupon.com/travel/chicago/hotels,12,7,"cat: travel,chicago,city: hotels,top: hotels",Chicago Hotels - Deals in Chicago | Groupon,"news,carousel",38558,204,3.4,,,
food deals,www.groupon.com/local/restaurants,1,1,,Restaurants - Deals &amp; Coupons | Groupon,,1425,200,1.09,,,
groupon toledo,www.groupon.com/local/toledo,1,0,brand,Toledo Deals - Best Deals &amp; Coupons in Toledo | Groupon,,1400,196,0.08,,,
groupon toledo,www.groupon.com/biz/toledo/spaghetti-warehouse-plano,2,0,brand,"Spaghetti Warehouse - Toledo, OH | Groupon",,1400,72,0.08,,,
groupon toledo,www.groupon.com/biz/toledo/gradkowskis-dining-spirits,3,0,brand,"Gradkowski's Dining &amp; Spirits - Toledo, OH | Groupon",,1400,52,0.08,,,
golf deals,www.groupon.com/local/golf,2,0,cat: events & activities,Golf - Deals &amp; Coupons | Groupon,,3866,196,1.2,,,
austin zoo,www.groupon.com/biz/austin/austin-zoo,8,1,"austin,cat: events & activities,city: zoo","Austin Zoo - Austin, TX | Groupon","video,knowledge_graph",13691,184,1.88,,,
austin zoo,www.groupon.com/deals/austin-zoo-13,9,1,"austin,cat: events & activities,city: zoo",Austin Zoo Austin Deal of the Day | Groupon Austin,"video,knowledge_graph",13691,140,1.88,,,
fun things to do in phoenix,www.groupon.com/local/phoenix/things-to-do,2,1,"cat: events & activities,city: fun things to do,phoenix,top: things to do do",Things To Do In Phoenix - Deals in Phoenix | Groupon,"video,carousel,knowledge_graph",3050,180,0.94,,,
fun things to do in dallas,www.groupon.com/local/dallas/things-to-do,4,2,"cat: events & activities,city: fun things to do,dallas,top: things to do do",Things To Do In Dallas - Deals in Dallas | Groupon,"carousel,knowledge_graph",5266,176,1.34,,,
coupon codes,www.groupon.com/coupons/stores/amazon.com,9,6,,Amazon Promo Code Discounts: Amazon Coupons ...,news,16541,172,0.57,,,
coupon codes,www.groupon.com/coupons/stores/aeropostale.com,10,,,Aeropostale Coupons &amp; Promo Codes | Groupon,news,16541,148,0.57,,,
coupon codes,www.groupon.com/coupons/stores/amazon.com,11,,,Amazon Promo Code Discounts: Amazon Coupons ...,news,16541,112,0.57,,,
fun things to do in houston,www.groupon.com/local/houston/things-to-do,4,-1,"cat: events & activities,city: fun things to do,houston,top: things to do do",Things To Do In Houston - Deals in Houston | Groupon,"carousel,knowledge_graph",5000,168,1.17,,,
milwaukee restaurants,www.groupon.com/local/milwaukee/restaurants,6,2,"cat: food & drink,city: restaurants,milwaukee,top: restaurants",Milwaukee Restaurants - Deals &amp; Coupons in ... - Groupon,carousel,6233,156,1.12,,,
groupon new york city,www.groupon.com/local/new-york-city,1,0,brand,New York City | Groupon,,864,140,0.26,,,
groupon new york city,www.groupon.com/local/new-york,2,0,brand,New York Deals - Best Deals &amp; Coupons in New ... - Groupon,,864,48,0.26,,,
groupon new york city,www.groupon.com/local/new-york-city/things-to-do,3,0,brand,Things To Do In New York City - Groupon,,864,36,0.26,,,
san diego attractions,www.groupon.com/local/san-diego/things-to-do,9,2,"cat: events & activities,city: attractions,san diego",Things To Do In San Diego - Deals in San Diego | Groupon,"carousel,knowledge_graph",13725,140,1.12,,,
fun things to do in san diego,www.groupon.com/local/san-diego/things-to-do,6,0,"cat: events & activities,city: fun things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel,knowledge_graph",5624,140,0.79,,,
fun things to do in atlanta,www.groupon.com/local/atlanta/things-to-do,5,-1,"atlanta,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,"carousel,knowledge_graph",4736,136,1.95,,,
things to do in colorado springs,www.groupon.com/local/colorado-springs/things-to-do,8,0,"cat: events & activities,city: things to do,colorado springs,top: things to do do",Things To Do In Colorado Springs - Deals in ... - Groupon,"video,carousel,knowledge_graph",9658,128,0.27,,,
fun things to do in denver,www.groupon.com/local/denver/things-to-do,4,0,"cat: events & activities,city: fun things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"carousel,knowledge_graph",3658,124,1.3,,,
orlando things to do,www.groupon.com/local/orlando/things-to-do,3,0,"cat: events & activities,city: things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",3308,124,0.58,,,
hotels in chicago,www.groupon.com/travel/chicago/hotels,13,18,"cat: travel,chicago,city: hotels,top: hotels",Chicago Hotels - Deals in Chicago | Groupon,,32500,120,3.2,,,
hotels in chicago,www.groupon.com/getaways,30,,"cat: travel,chicago,city: hotels,top: hotels",All Chicago Getaways Deals | Groupon,,32500,4,3.2,,,
fun things to do in boston,www.groupon.com/local/boston/things-to-do,5,0,"boston,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"video,carousel,knowledge_graph",4747,120,0.91,,,
massage chicago,www.groupon.com/local/chicago/massage,3,0,"cat: beauty & spa,chicago,city: massage",Chicago Massage - Deals in Chicago | Groupon,maps,3149,120,1.44,,,
massage las vegas,www.groupon.com/local/las-vegas/massage,4,0,"cat: beauty & spa,city: massage,las vegas",Las Vegas Massage - Deals in Las Vegas | Groupon,"video,maps",3933,116,1.12,,,
groupon ny,www.groupon.com/local/new-york,1,0,brand,New York Deals - Best Deals &amp; Coupons in New ... - Groupon,,804,112,0.12,,,
groupon ny,www.groupon.com/travel/new-york-city/hotels,2,0,brand,New York City - Groupon,,804,40,0.12,,,
groupon ny,www.groupon.com/travel/new-york/hotels,3,0,brand,"New York Hotels - Deals in New York, U.S. | Groupon",,804,28,0.12,,,
groupon la,www.groupon.com/local/los-angeles,1,0,brand,Los Angeles Deals - Best Deals &amp; Coupons in ... - Groupon,,773,108,0.22,,,
groupon la,www.groupon.com/local/la-jolla-ca,2,0,brand,La Jolla Deals - Best Deals &amp; Coupons in La ... - Groupon,,773,40,0.22,,,
groupon la,www.groupon.com/deals/la-bliss-spa-3,3,0,brand,LA Bliss Spa Massage - Groupon,,773,28,0.22,,,
attractions in orlando,www.groupon.com/local/orlando/things-to-do,5,-1,"cat: events & activities,city: attractions,orlando",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",3433,100,0.85,,,
boston things to do,www.groupon.com/local/boston/things-to-do,5,0,"boston,cat: events & activities,city: things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"video,carousel,knowledge_graph",4083,100,0.8,,,
san antonio restaurants,www.groupon.com/local/san-antonio/restaurants,8,1,"cat: food & drink,city: restaurants,san antonio,top: restaurants",San Antonio Restaurants - Deals &amp; Coupons in ... - Groupon,"news,carousel",7125,96,0.62,,,
fun things to do in austin,www.groupon.com/local/austin/things-to-do,6,2,"austin,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Austin - Deals in Austin | Groupon,"video,carousel,knowledge_graph",3899,96,0.65,,,
las vegas massage,www.groupon.com/local/las-vegas/massage,3,2,"cat: beauty & spa,city: massage,las vegas",Las Vegas Massage - Deals in Las Vegas | Groupon,"images,video,maps",2580,96,1.21,,,
las vegas hotel deals,www.groupon.com/travel/las-vegas/hotels,13,3,"cat: travel,city: hotel deals,las vegas,top: hotels",Las Vegas Hotels - Deals in Las Vegas | Groupon,,26466,96,2.3,,,
fun things to do in orlando,www.groupon.com/local/orlando/things-to-do,5,0,"cat: events & activities,city: fun things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",3702,92,0.94,,,
massage orlando,www.groupon.com/local/orlando/massage,2,0,"cat: beauty & spa,city: massage,orlando",Orlando Massage - Deals in Orlando | Groupon,maps,1850,92,1.45,,,
san diego things to do,www.groupon.com/local/san-diego/things-to-do,8,-1,"cat: events & activities,city: things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel,knowledge_graph",5975,92,0.89,,,
atlanta fitness,www.groupon.com/local/atlanta/health-and-fitness,8,1,city: fitness,Atlanta Health &amp; Fitness - Deals in Atlanta | Groupon,"video,maps",5558,84,3.66,,,
restaurants in san antonio,www.groupon.com/local/san-antonio/restaurants,8,-1,"cat: food & drink,city: restaurants,san antonio,top: restaurants",San Antonio Restaurants - Deals &amp; Coupons in ... - Groupon,"news,carousel",6358,84,0.69,,,
online coupons,www.groupon.com/coupons/stores,12,0,,Online Coupons &amp; Printable Coupons for Thousands of ...,,16275,84,1.34,,,
things to do in new york,www.groupon.com/local/new-york-city/things-to-do,12,1,"cat: events & activities,city: things to do,new york,top: things to do do",Things To Do In New York City - Groupon,"video,carousel,knowledge_graph",16225,84,0.58,,,
bikram yoga chicago,www.groupon.com/deals/105f-bikram-yoga-chicago,6,3,"cat: health & fitness,chicago,city: bikram yoga",105F - Bikram Yoga Chicago Chicago Deal of the Day ...,"video,maps",3133,80,1.65,,,
bikram yoga chicago,www.groupon.com/biz/chicago/bikram-yoga-river-north,7,3,"cat: health & fitness,chicago,city: bikram yoga","Bikram Yoga River North - Chicago, IL | Groupon","video,maps",3133,56,1.65,,,
fun things to do in philadelphia,www.groupon.com/local/philadelphia/things-to-do,4,0,"cat: events & activities,city: fun things to do,philadelphia,top: things to do do",Things To Do In Philadelphia - Deals in ... - Groupon,"video,carousel,knowledge_graph",2433,80,1.42,,,
boston attractions,www.groupon.com/local/boston/things-to-do,8,0,"boston,cat: events & activities,city: attractions",Things To Do In Boston - Deals in Boston | Groupon,"carousel,knowledge_graph",6166,80,0.83,,,
boston activities,www.groupon.com/local/boston/things-to-do,2,0,"boston,cat: events & activities,city: activities,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,maps,1591,80,0.81,,,
massage deals,www.groupon.com/local/massage,1,0,cat: beauty & spa,Massage - Deals &amp; Coupons | Groupon,,545,76,1.47,,,
seattle attractions,www.groupon.com/local/seattle/things-to-do,9,0,"cat: events & activities,city: attractions,seattle",Things To Do In Seattle - Deals in Seattle | Groupon,"video,carousel,knowledge_graph",6400,76,0.7,,,
orlando paintball,www.groupon.com/biz/orlando/orlando-paintball,4,1,"cat: events & activities,city: paintball,orlando","Orlando Paintball - Orlando, FL | Groupon","video,knowledge_graph",2599,76,0.37,,,
orlando paintball,www.groupon.com/local/orlando/paintball,5,1,"cat: events & activities,city: paintball,orlando",Orlando Paintball - Deals in Orlando | Groupon,"video,knowledge_graph",2599,64,0.37,,,
orlando paintball,www.groupon.com/deals/paintball-promos,6,1,"cat: events & activities,city: paintball,orlando",Paintball Promos Orlando Deal of the Day | Groupon Orlando,"video,knowledge_graph",2599,56,0.37,,,
bikram yoga milwaukee,www.groupon.com/biz/milwaukee/bikram-yoga-milwaukee,3,1,"cat: health & fitness,city: bikram yoga,milwaukee","Bikram Yoga Milwaukee - Milwaukee, WI | Groupon","video,knowledge_graph",1991,76,0.52,,,
bikram yoga san antonio,www.groupon.com/biz/san-antonio/bikram-yoga-san-antonio-1,5,0,"cat: health & fitness,city: bikram yoga,san antonio","Bikram Yoga San Antonio - San Antonio, TX | Groupon","video,maps",2458,68,1.63,,,
las vegas restaurant deals,www.groupon.com/local/las-vegas/restaurants,1,0,city: restaurant deals,Las Vegas Restaurants - Deals &amp; Coupons in Las ... - Groupon,,486,68,1.46,,,
fun things to do in san antonio,www.groupon.com/local/san-antonio/things-to-do,5,1,"cat: events & activities,city: fun things to do,san antonio,top: things to do do",Things To Do In San Antonio - Deals in San Antonio | Groupon,"video,carousel,knowledge_graph",2725,68,1.2,,,
seattle things to do,www.groupon.com/local/seattle/things-to-do,7,3,"cat: events & activities,city: things to do,seattle,top: things to do do",Things To Do In Seattle - Deals in Seattle | Groupon,"video,carousel,knowledge_graph",3658,68,0.54,,,
massage san francisco,www.groupon.com/local/san-francisco/massage,6,-2,"cat: beauty & spa,city: massage,san francisco",San Francisco Massage - Deals in San Francisco | Groupon,maps,3030,64,0.97,,,
las vegas things to do,www.groupon.com/local/las-vegas/things-to-do,7,2,"cat: events & activities,city: things to do,las vegas,top: things to do do",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"video,carousel,knowledge_graph",4150,64,0.98,,,
seattle restaurants,www.groupon.com/local/seattle/restaurants,12,0,"cat: food & drink,city: restaurants,seattle,top: restaurants",Seattle Restaurants - Deals &amp; Coupons in Seattle | Groupon,carousel,10544,64,0.88,,,
san antonio things to do,www.groupon.com/local/san-antonio/things-to-do,5,0,"cat: events & activities,city: things to do,san antonio,top: things to do do",Things To Do In San Antonio - Deals in San Antonio | Groupon,"news,carousel,knowledge_graph",2541,64,0.53,,,
san francisco things to do,www.groupon.com/local/san-francisco/things-to-do,9,2,"cat: events & activities,city: things to do,san francisco,top: things to do do",Things To Do In San Francisco - Deals in San ... - Groupon,"carousel,knowledge_graph",6391,64,0.96,,,
