Keyword,URL,Position05/16/2014,Trend05/09/2014,Tags,Title,Universal Search Integrations,Search Volume,Traffic Index,CPC,,,Pos. - Google USA English
groupon deals,www.groupon.com/local/los-angeles,3,,brand,Los Angeles Deals - Best Deals &amp; Coupons in ... - Groupon,video,4166,160,0.18,,,
things to do in philadelphia,www.groupon.com/local/philadelphia/things-to-do,6,0,"cat: events & activities,city: things to do,philadelphia,top: things to do do",Things To Do In Philadelphia - Deals in ... - Groupon,"video,carousel,knowledge_graph",26222,576,1.01,,,
local restaurants,www.groupon.com/local/restaurants,7,0,"cat: food & drink,top: restaurants",Restaurant - Deals &amp; Coupons | Groupon,,26466,424,0.24,,,
things to do in austin,www.groupon.com/local/austin/things-to-do,7,-1,"austin,cat: events & activities,city: things to do,top: things to do do",Things To Do In Austin - Deals in Austin | Groupon,"video,carousel,knowledge_graph",26133,416,0.77,,,
things to do in phoenix,www.groupon.com/local/phoenix/things-to-do,7,2,"cat: events & activities,city: things to do,phoenix,top: things to do do",Things To Do In Phoenix - Deals in Phoenix | Groupon,"video,carousel,knowledge_graph",24491,392,0.38,,,
things to do in milwaukee,www.groupon.com/local/milwaukee/things-to-do,6,0,"cat: events & activities,city: things to do,milwaukee,top: things to do do",Things To Do In Milwaukee - Deals in Milwaukee | Groupon,"video,news,carousel,knowledge_graph",10801,272,0.47,,,
groupon colorado springs,www.groupon.com/local/colorado-springs,1,0,brand,Colorado Springs Deals - Best Deals &amp; Coupons ... - Groupon,video,1858,260,0.1,,,
restaurant deals,www.groupon.com/local/restaurants,2,0,"cat: food & drink,top: restaurants",Restaurant - Deals &amp; Coupons | Groupon,,4266,216,1.01,,,
golf deals,www.groupon.com/local/golf,2,0,cat: events & activities,Golf - Deals &amp; Coupons | Groupon,video,4208,212,1.36,,,
food deals,www.groupon.com/local/restaurants,1,0,,Restaurant - Deals &amp; Coupons | Groupon,"video,news",1425,200,1.67,,,
groupon toledo,www.groupon.com/local/toledo,1,0,brand,Toledo Deals - Best Deals &amp; Coupons in Toledo | Groupon,,1400,196,0.08,,,
groupon toledo,www.groupon.com/deals/toledo-tees-2,2,0,brand,Toledo Tees Toledo Deal of the Day | Groupon Toledo,,1400,72,0.08,,,
groupon toledo,www.groupon.com/deals/crossfit-toledo,3,,brand,Crossfit Toledo Toledo Deal of the Day | Groupon Toledo,,1400,52,0.08,,,
san antonio attractions,www.groupon.com/local/san-antonio/things-to-do,7,0,"cat: events & activities,city: attractions,san antonio",Things To Do In San Antonio - Deals in San Antonio | Groupon,"video,carousel,knowledge_graph",11416,180,1.83,,,
things to do in los angeles,www.groupon.com/local/los-angeles/things-to-do,11,0,"cat: events & activities,city: things to do,los angeles,top: things to do do",Things To Do In Los Angeles - Deals in Los ... - Groupon,"video,carousel",25911,176,0.89,,,
austin zoo,www.groupon.com/biz/austin/austin-zoo,9,7,"austin,cat: events & activities,city: zoo","Austin Zoo - Austin, TX | Groupon","video,knowledge_graph",13790,164,0.78,,,
things to do in colorado springs,www.groupon.com/local/colorado-springs/things-to-do,7,1,"cat: events & activities,city: things to do,colorado springs,top: things to do do",Things To Do In Colorado Springs - Deals in ... - Groupon,"video,carousel,knowledge_graph",9658,152,0.27,,,
orlando attractions,www.groupon.com/local/orlando/things-to-do,9,-1,"cat: events & activities,city: attractions,orlando",Things To Do In Orlando - Deals in Orlando | Groupon,"carousel,knowledge_graph",14516,148,0.95,,,
san francisco things to do,www.groupon.com/local/san-francisco/things-to-do,6,0,"cat: events & activities,city: things to do,san francisco,top: things to do do",Things To Do In San Francisco - Deals in San ... - Groupon,"video,news,carousel",6380,140,0.47,,,
massage chicago,www.groupon.com/local/chicago/massage,3,-1,"cat: beauty & spa,chicago,city: massage",Chicago Massage - Deals in Chicago | Groupon,knowledge_graph,3149,136,1.44,,,
chicago restaurants,www.groupon.com/local/chicago/restaurants,11,3,"cat: food & drink,chicago,city: restaurants,top: restaurants",Chicago Restaurants - Deals &amp; Coupons in ... - Groupon,"news,carousel",19466,132,0.68,,,
things to do in dallas,www.groupon.com/local/dallas/things-to-do,13,-2,"cat: events & activities,city: things to do,dallas,top: things to do do",Things To Do In Dallas - Deals in Dallas | Groupon,"news,carousel,knowledge_graph",35066,128,1.24,,,
fun things to do in houston,www.groupon.com/local/houston/things-to-do,5,-2,"cat: events & activities,city: fun things to do,houston,top: things to do do",Things To Do In Houston - Deals in Houston | Groupon,"carousel,knowledge_graph",4783,120,0.8,,,
groupon new york city,www.groupon.com/local/new-york,1,0,brand,New York Guide and Deals - Groupon,,864,120,0.26,,,
groupon new york city,www.groupon.com/new-york/getaways,2,0,brand,All Chicago Getaways Deals | Groupon,,864,44,0.26,,,
groupon new york city,www.groupon.com/,3,0,brand,"Groupon: Deals on Restaurants, Fitness, Travel, Shopping ...",,864,32,0.26,,,
massage las vegas,www.groupon.com/local/las-vegas/massage,4,0,"cat: beauty & spa,city: massage,las vegas",Las Vegas Massage - Deals in Las Vegas | Groupon,maps,3933,116,1.12,,,
groupon ny,www.groupon.com/local/new-york,1,0,brand,New York Guide and Deals - Groupon,,804,112,0.12,,,
groupon ny,www.groupon.com/new-york/getaways,2,0,brand,All Chicago Getaways Deals | Groupon,,804,40,0.12,,,
groupon ny,www.groupon.com/reserve/new-york,3,0,brand,Groupon Reserve | New York City,,804,28,0.12,,,
restaurant coupons,www.groupon.com/local/restaurants,12,-3,"cat: food & drink,top: restaurants",Restaurant - Deals &amp; Coupons | Groupon,,20150,108,0.56,,,
groupon la,www.groupon.com/local/los-angeles,1,0,brand,Los Angeles Deals - Best Deals &amp; Coupons in ... - Groupon,video,775,108,0.19,,,
groupon la,www.groupon.com/reserve/los-angeles,2,0,brand,Groupon Reserve | Los Angeles,video,775,40,0.19,,,
groupon la,www.groupon.com/local/la-jolla-ca,3,0,brand,"La Jolla, CA - Groupon",video,775,28,0.19,,,
fun things to do in atlanta,www.groupon.com/local/atlanta/things-to-do,5,2,"atlanta,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,"carousel,knowledge_graph",4240,104,1.34,,,
orlando restaurants,www.groupon.com/local/orlando/restaurants,8,1,"cat: food & drink,city: restaurants,orlando,top: restaurants",Orlando Restaurants - Deals &amp; Coupons in Orlando | Groupon,"news,carousel",7525,100,0.8,,,
fun things to do in dallas,www.groupon.com/local/dallas/things-to-do,6,0,"cat: events & activities,city: fun things to do,dallas,top: things to do do",Things To Do In Dallas - Deals in Dallas | Groupon,"video,carousel,knowledge_graph",4525,100,1.43,,,
las vegas massage,www.groupon.com/local/las-vegas/massage,3,0,"cat: beauty & spa,city: massage,las vegas",Las Vegas Massage - Deals in Las Vegas | Groupon,maps,2580,96,1.21,,,
san diego things to do,www.groupon.com/local/san-diego/things-to-do,7,-1,"cat: events & activities,city: things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel,knowledge_graph",5849,92,0.86,,,
fun things to do in denver,www.groupon.com/local/denver/things-to-do,4,1,"cat: events & activities,city: fun things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"carousel,knowledge_graph",3079,88,1.58,,,
milwaukee restaurants,www.groupon.com/local/milwaukee/restaurants,8,0,"cat: food & drink,city: restaurants,milwaukee,top: restaurants",Milwaukee Restaurants - Deals &amp; Coupons in ... - Groupon,carousel,6300,84,1.71,,,
seattle attractions,www.groupon.com/local/seattle/things-to-do,8,6,"cat: events & activities,city: attractions,seattle",Things To Do In Seattle - Deals in Seattle | Groupon,"video,carousel,knowledge_graph",6275,84,0.5,,,
boston restaurants,www.groupon.com/local/boston/restaurants,11,0,"boston,cat: food & drink,city: restaurants,top: restaurants",Boston Restaurants - Deals &amp; Coupons in Boston | Groupon,"video,carousel",12366,84,0.53,,,
massage deals,www.groupon.com/local/massage,1,0,cat: beauty & spa,Massage - Deals &amp; Coupons | Groupon,,614,84,1.28,,,
massage deals,www.groupon.com/local/new-york-city/massage,2,0,cat: beauty & spa,New York City Massage - Deals in New York City | Groupon,,614,28,1.28,,,
massage deals,www.groupon.com/local/chicago/massage,3,0,cat: beauty & spa,Chicago Massage - Deals in Chicago | Groupon,,614,24,1.28,,,
attractions in orlando,www.groupon.com/local/orlando/things-to-do,5,0,"cat: events & activities,city: attractions,orlando",Things To Do In Orlando - Deals in Orlando | Groupon,"carousel,knowledge_graph",3425,84,0.71,,,
fun things to do in austin,www.groupon.com/local/austin/things-to-do,6,2,"austin,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Austin - Deals in Austin | Groupon,"video,carousel,knowledge_graph",3666,80,1,,,
massage orlando,www.groupon.com/local/orlando/massage,3,-1,"cat: beauty & spa,city: massage,orlando",Orlando Massage - Deals in Orlando | Groupon,maps,1850,80,1.45,,,
massage boston,www.groupon.com/local/boston/massage,2,0,"boston,cat: beauty & spa,city: massage",Boston Massage - Deals in Boston | Groupon,maps,1550,76,1.49,,,
atlanta attractions,www.groupon.com/local/atlanta/things-to-do,10,-3,"atlanta,cat: events & activities,city: attractions",Things To Do In Atlanta - Deals in Atlanta | Groupon,"video,news,carousel,knowledge_graph",7933,72,0.97,,,
bikram yoga boston,www.groupon.com/deals/bikram-yoga-boston-harvard-square,5,-1,"boston,cat: health & fitness,city: bikram yoga",Bikram Yoga Boston Deal of the Day | Groupon Boston,"video,knowledge_graph",2891,72,0.66,,,
houston attractions,www.groupon.com/local/houston/things-to-do,8,-3,"cat: events & activities,city: attractions,houston",Things To Do In Houston - Deals in Houston | Groupon,"news,carousel,knowledge_graph",5458,72,0.26,,,
seattle restaurants,www.groupon.com/local/seattle/restaurants,11,-1,"cat: food & drink,city: restaurants,seattle,top: restaurants",Seattle Restaurants - Deals &amp; Coupons in Seattle | Groupon,"news,carousel",10547,72,0.53,,,
san diego attractions,www.groupon.com/local/san-diego/things-to-do,12,1,"cat: events & activities,city: attractions,san diego",Things To Do In San Diego - Deals in San Diego | Groupon,"video,news,carousel,knowledge_graph",13725,72,0.77,,,
las vegas attractions,www.groupon.com/local/las-vegas/things-to-do,11,0,"cat: events & activities,city: attractions,las vegas",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"video,carousel,knowledge_graph",10183,68,0.59,,,
fun things to do in san diego,www.groupon.com/local/san-diego/things-to-do,8,1,"cat: events & activities,city: fun things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel,knowledge_graph",5051,68,1,,,
orlando things to do,www.groupon.com/local/orlando/things-to-do,6,-1,"cat: events & activities,city: things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",3133,68,0.64,,,
laser hair removal deals,www.groupon.com/local/new-york-city/laser-hair-removal,1,0,cat: beauty & spa,New York City Laser Hair Removal - Deals in New York City ...,video,479,68,7.03,,,
laser hair removal deals,www.groupon.com/local/los-angeles/laser-hair-removal,2,0,cat: beauty & spa,Los Angeles Laser Hair Removal - Deals in Los ... - Groupon,video,479,24,7.03,,,
laser hair removal deals,www.groupon.com/local/philadelphia/laser-hair-removal,3,0,cat: beauty & spa,Philadelphia Laser Hair Removal - Deals in ... - Groupon,video,479,16,7.03,,,
massage houston,www.groupon.com/local/houston/massage,5,1,"cat: beauty & spa,city: massage,houston",Houston Massage - Deals in Houston | Groupon,maps,2569,64,1.46,,,
bikram yoga milwaukee,www.groupon.com/biz/milwaukee/bikram-yoga-milwaukee,4,-1,"cat: health & fitness,city: bikram yoga,milwaukee","Bikram Yoga Milwaukee - Milwaukee, WI | Groupon","video,knowledge_graph",2175,64,0.63,,,
massage san diego,www.groupon.com/local/san-diego/massage,5,0,"cat: beauty & spa,city: massage,san diego",San Diego Massage - Deals in San Diego | Groupon,maps,2558,64,1.55,,,
san antonio things to do,www.groupon.com/local/san-antonio/things-to-do,5,0,"cat: events & activities,city: things to do,san antonio,top: things to do do",Things To Do In San Antonio - Deals in San Antonio | Groupon,"video,carousel,knowledge_graph",2391,60,0.4,,,
atlanta things to do,www.groupon.com/local/atlanta/things-to-do,5,-1,"atlanta,cat: events & activities,city: things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,"video,carousel,knowledge_graph",2281,56,1.04,,,
boston things to do,www.groupon.com/local/boston/things-to-do,8,-3,"boston,cat: events & activities,city: things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"video,carousel,knowledge_graph",3933,52,0.75,,,
fun things to do in orlando,www.groupon.com/local/orlando/things-to-do,7,0,"cat: events & activities,city: fun things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",3366,52,0.89,,,
fun things to do in philadelphia,www.groupon.com/local/philadelphia/things-to-do,6,0,"cat: events & activities,city: fun things to do,philadelphia,top: things to do do",Things To Do In Philadelphia - Deals in ... - Groupon,"video,carousel,knowledge_graph",2433,52,1.42,,,
milwaukee attractions,www.groupon.com/local/milwaukee/things-to-do,3,0,"cat: events & activities,city: attractions,milwaukee",Things To Do In Milwaukee - Deals in Milwaukee | Groupon,"video,carousel,knowledge_graph",1405,52,0.99,,,
seattle things to do,www.groupon.com/local/seattle/things-to-do,8,1,"cat: events & activities,city: things to do,seattle,top: things to do do",Things To Do In Seattle - Deals in Seattle | Groupon,"video,carousel,knowledge_graph",3658,48,0.52,,,
restaurants in san diego,www.groupon.com/local/san-diego/restaurants,12,0,"cat: food & drink,city: restaurants,san diego,top: restaurants",San Diego Restaurants - Deals &amp; Coupons in ... - Groupon,carousel,9025,48,0.48,,,
las vegas activities,www.groupon.com/local/las-vegas/things-to-do,6,0,"cat: events & activities,city: activities,las vegas,top: things to do do",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,news,2183,48,0.84,,,
chicago things to do,www.groupon.com/local/chicago/things-to-do,10,0,"cat: events & activities,chicago,city: things to do,top: things to do do",Things To Do In Chicago - Deals in Chicago | Groupon,"video,carousel,knowledge_graph",5308,48,0.96,,,
san diego activities,www.groupon.com/local/san-diego/things-to-do,6,0,"cat: events & activities,city: activities,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,,2225,48,0.89,,,
philadelphia attractions,www.groupon.com/local/philadelphia/things-to-do,9,-2,"cat: events & activities,city: attractions,philadelphia",Things To Do In Philadelphia - Deals in ... - Groupon,"video,carousel,knowledge_graph",4216,44,0.82,,,
denver restaurants,www.groupon.com/local/denver/restaurants,12,0,"cat: food & drink,city: restaurants,denver,top: restaurants",Denver Restaurants - Deals &amp; Coupons in Denver | Groupon,"video,carousel",8750,44,0.4,,,
fun things to do in san antonio,www.groupon.com/local/san-antonio/things-to-do,7,-1,"cat: events & activities,city: fun things to do,san antonio,top: things to do do",Things To Do In San Antonio - Deals in San Antonio | Groupon,"video,carousel,knowledge_graph",2725,44,1.2,,,
denver things to do,www.groupon.com/local/denver/things-to-do,6,1,"cat: events & activities,city: things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"video,carousel,knowledge_graph",2008,44,1.14,,,
chicago massage,www.groupon.com/local/chicago/massage,3,0,"cat: beauty & spa,chicago,city: massage",Chicago Massage - Deals in Chicago | Groupon,maps,1232,44,1.47,,,
massage philadelphia,www.groupon.com/local/philadelphia/massage,6,0,"cat: beauty & spa,city: massage,philadelphia",Philadelphia Massage - Deals in Philadelphia | Groupon,"video,maps",1969,40,0.79,,,
las vegas things to do,www.groupon.com/local/las-vegas/things-to-do,9,1,"cat: events & activities,city: things to do,las vegas,top: things to do do",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"video,carousel,knowledge_graph",4150,40,0.56,,,
bikram yoga dallas,www.groupon.com/biz/dallas/bikram-yoga-dallas,8,1,"cat: health & fitness,city: bikram yoga,dallas","Bikram Yoga Dallas - Dallas, TX | Groupon",maps,3113,40,1.4,,,
san diego massage,www.groupon.com/local/san-diego/massage,4,1,"cat: beauty & spa,city: massage,san diego",San Diego Massage - Deals in San Diego | Groupon,maps,1375,40,1.4,,,
dallas attractions,www.groupon.com/local/dallas/things-to-do,11,0,"cat: events & activities,city: attractions,dallas",Things To Do In Dallas - Deals in Dallas | Groupon,"video,news,carousel,knowledge_graph",5941,40,1.34,,,
phoenix attractions,www.groupon.com/local/phoenix/things-to-do,6,2,"cat: events & activities,city: attractions,phoenix",Things To Do In Phoenix - Deals in Phoenix | Groupon,"video,carousel,knowledge_graph",1941,40,0.38,,,
orlando activities,www.groupon.com/local/orlando/things-to-do,5,0,"cat: events & activities,city: activities,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,,1641,40,0.67,,,
tanning deals,www.groupon.com/local/chicago/tanning-salons,1,0,cat: beauty & spa,Chicago Tanning Salons - Deals in Chicago | Groupon,,306,40,1.15,,,
