Keyword,URL,Position02/28/2014,Trend02/21/2014,Tags,Title,Universal Search Integrations,Search Volume,Traffic Index,CPC,,,Pos. - Google USA English
groupon austin,www.groupon.com/austin,1,0,brand,Austin Deals - Best Deals in Austin | Groupon,video,8269,1168,0.1,,,
groupon austin,www.groupon.com/deals/east-side-glass-studio,2,0,brand,East Side Glass Studio Austin Deal of the Day | Groupon Austin,video,8269,420,0.1,,,
groupon austin,www.groupon.com/deals/sunlounge-spa-6,3,0,brand,Sunlounge Spa Austin Deal of the Day | Groupon Austin,video,8269,316,0.1,,,
things to do in denver,www.groupon.com/local/denver/things-to-do,3,0,"cat: events & activities,city: things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"images,video,news,carousel,knowledge_graph",28516,1092,1.13,,,
things to do in orlando,www.groupon.com/local/orlando/things-to-do,4,0,"cat: events & activities,city: things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"images,video,carousel,knowledge_graph",34200,1008,0.89,,,
things to do in atlanta,www.groupon.com/local/atlanta/things-to-do,5,0,"atlanta,cat: events & activities,city: things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,"images,video,news,carousel,knowledge_graph",39783,1000,1.29,,,
groupon philadelphia,www.groupon.com/philadelphia,1,0,brand,Philadelphia Deals - Best Deals in Philadelphia | Groupon,"video,news",6808,960,0.1,,,
groupon philadelphia,www.groupon.com/new-york/getaways,2,0,brand,All Chicago Getaways Deals | Groupon,"video,news",6808,348,0.1,,,
groupon philadelphia,www.groupon.com/deals/the-gun-range-1,3,0,brand,The Gun Range Philadelphia Deal of the Day | Groupon Philadelphia,"video,news",6808,260,0.1,,,
things to do in seattle,www.groupon.com/local/seattle/things-to-do,5,0,"cat: events & activities,city: things to do,seattle,top: things to do do",Things To Do In Seattle - Deals in Seattle | Groupon,"images,video,carousel,knowledge_graph",36933,928,0.63,,,
things to do in san francisco,www.groupon.com/local/san-francisco/things-to-do,7,1,"cat: events & activities,city: things to do,san francisco,top: things to do do",Things To Do In San Francisco - Deals in San Francisco | Groupon,"images,video,carousel,knowledge_graph",55297,884,0.47,,,
things to do in dallas,www.groupon.com/local/dallas/things-to-do,6,3,"cat: events & activities,city: things to do,dallas,top: things to do do",Things To Do In Dallas - Deals in Dallas | Groupon,"images,news,carousel,knowledge_graph",35566,780,1.55,,,
groupon milwaukee,www.groupon.com/local/milwaukee,1,0,brand,Milwaukee Deals - Best Deals in Milwaukee | Groupon,video,5150,728,0.05,,,
groupon milwaukee,www.groupon.com/biz/milwaukee/pfister-hotel,2,0,brand,"The Pfister Hotel - Milwaukee, WI | Groupon",video,5150,260,0.05,,,
groupon milwaukee,www.groupon.com/deals/wards-house-of-prime-3,3,0,brand,Ward's House of Prime Milwaukee Deal of the Day | Groupon ...,video,5150,196,0.05,,,
things to do in chicago,www.groupon.com/local/chicago/things-to-do,9,0,"cat: events & activities,chicago,city: things to do,top: things to do do",Things To Do In Chicago - Deals in Chicago | Groupon,"images,carousel,knowledge_graph",69125,716,0.54,,,
things to do in boston,www.groupon.com/local/boston/things-to-do,7,0,"boston,cat: events & activities,city: things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"images,video,carousel,knowledge_graph",42983,688,0.96,,,
things to do in las vegas,www.groupon.com/local/las-vegas/things-to-do,7,0,"cat: events & activities,city: things to do,las vegas,top: things to do do",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"images,video,carousel,knowledge_graph",38033,608,0.87,,,
restaurant deals,www.groupon.com/local/restaurants,1,0,"cat: food & drink,top: restaurants",Restaurant Deals | Groupon,,4266,604,1.48,,,
things to do in san diego,www.groupon.com/local/san-diego/things-to-do,8,0,"cat: events & activities,city: things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"images,video,carousel,knowledge_graph",44824,604,0.92,,,
things to do in philadelphia,www.groupon.com/local/philadelphia/things-to-do,6,0,"cat: events & activities,city: things to do,philadelphia,top: things to do do",Things To Do In Philadelphia - Deals in Philadelphia | Groupon,"images,video,news,carousel,knowledge_graph",26358,580,0.91,,,
groupon new york,www.groupon.com/new-york,1,0,brand,"New York Deals - Best Deals in New York, U.S. | Groupon",news,3966,560,0.12,,,
groupon new york,www.groupon.com/deals/the-celebrity-planet-8,2,0,brand,Great New York Tours New York City Deal of the Day | Groupon ...,news,3966,200,0.12,,,
groupon new york,www.groupon.com/erie/getaways,3,0,brand,All Chicago Getaways Deals | Groupon,news,3966,152,0.12,,,
groupon deals,www.groupon.com/,1,0,brand,"Groupon: Deals on Restaurants, Fitness, Travel, Shopping, Beauty ...",video,3800,536,0.2,,,
groupon deals,www.groupon.com/getaways,2,,brand,All Chicago Getaways Deals | Groupon,video,3800,192,0.2,,,
groupon deals,www.groupon.com/local/chicago,3,,brand,Chicago Deals - Best Deals in Chicago | Groupon,video,3800,144,0.2,,,
things to do in san antonio,www.groupon.com/local/san-antonio/things-to-do,6,1,"cat: events & activities,city: things to do,san antonio,top: things to do do",Things To Do In San Antonio - Deals in San Antonio | Groupon,"images,video,carousel,knowledge_graph",23462,516,0.87,,,
things to do in phoenix,www.groupon.com/local/phoenix/things-to-do,7,-1,"cat: events & activities,city: things to do,phoenix,top: things to do do",Things To Do In Phoenix - Deals in Phoenix | Groupon,"images,video,carousel,knowledge_graph",23741,380,0.59,,,
las vegas massage,www.groupon.com/local/las-vegas/massage,1,0,"cat: beauty & spa,city: massage,las vegas",Las Vegas Massage - Deals in Las Vegas | Groupon,"video,maps",2580,364,1.21,,,
things to do in austin,www.groupon.com/local/austin/things-to-do,8,-1,"austin,cat: events & activities,city: things to do,top: things to do do",Things To Do In Austin - Deals in Austin | Groupon,"images,video,carousel,knowledge_graph",26175,352,1.29,,,
san diego attractions,www.groupon.com/local/san-diego/things-to-do,6,2,"cat: events & activities,city: attractions,san diego",Things To Do In San Diego - Deals in San Diego | Groupon,"images,video,carousel,knowledge_graph",13725,300,0.74,,,
deals,www.groupon.com/,13,3,,"Groupon: Deals on Restaurants, Fitness, Travel, Shopping, Beauty ...","images,knowledge_graph",79625,296,1.18,,,
things to do in houston,www.groupon.com/local/houston/things-to-do,9,0,"cat: events & activities,city: things to do,houston,top: things to do do",Things To Do In Houston - Deals in Houston | Groupon,"images,carousel,knowledge_graph",27675,288,0.54,,,
local restaurants,www.groupon.com/local/restaurants,10,-1,"cat: food & drink,top: restaurants",Restaurant Deals | Groupon,video,26466,276,0.27,,,
groupon colorado springs,www.groupon.com/local/colorado-springs,1,0,brand,Colorado Springs Deals - Best Deals in Colorado Springs | Groupon,video,1858,260,0.1,,,
groupon colorado springs,www.groupon.com/colorado-springs/getaways,2,0,brand,Colorado Springs Getaways Deals - Groupon,video,1858,92,0.1,,,
groupon colorado springs,www.groupon.com/deals/da-vinci-teeth-whitening-system-colorado-springs-2,3,0,brand,DaVinci Teeth Whitening Colorado Springs Deal of the ... - Groupon,video,1858,68,0.1,,,
massage orlando,www.groupon.com/local/orlando/massage,1,0,"cat: beauty & spa,city: massage,orlando",Orlando Massage - Deals in Orlando | Groupon,maps,1850,260,1.45,,,
things to do in milwaukee,www.groupon.com/local/milwaukee/things-to-do,6,0,"cat: events & activities,city: things to do,milwaukee,top: things to do do",Things To Do In Milwaukee - Deals in Milwaukee | Groupon,"images,video,carousel,knowledge_graph",11041,240,0.4,,,
orlando attractions,www.groupon.com/local/orlando/things-to-do,7,-1,"cat: events & activities,city: attractions,orlando",Things To Do In Orlando - Deals in Orlando | Groupon,"images,carousel,knowledge_graph",14516,232,1.24,,,
things to do in los angeles,www.groupon.com/local/los-angeles/things-to-do,10,-2,"cat: events & activities,city: things to do,los angeles,top: things to do do",Things To Do In Los Angeles - Deals in Los Angeles | Groupon,"images,video,carousel,knowledge_graph",25911,232,0.89,,,
golf deals,www.groupon.com/local/golf,2,0,cat: events & activities,Golf Deals | Groupon,,4250,216,1.23,,,
food deals,www.groupon.com/local/restaurants,1,0,,Restaurant Deals | Groupon,,1425,200,1.69,,,
groupon toledo,www.groupon.com/local/toledo,1,0,brand,Toledo Deals - Best Deals in Toledo | Groupon,,1400,196,0.08,,,
groupon toledo,www.groupon.com/deals/stanton-optical-toledo,2,0,brand,Stanton Optical Toledo Deal of the Day | Groupon Toledo,,1400,72,0.08,,,
groupon toledo,www.groupon.com/deals/toledo-tees-2,3,0,brand,Toledo Tees Toledo Deal of the Day | Groupon Toledo,,1400,52,0.08,,,
san antonio attractions,www.groupon.com/local/san-antonio/things-to-do,7,0,"cat: events & activities,city: attractions,san antonio",Things To Do In San Antonio - Deals in San Antonio | Groupon,"images,video,news,carousel,knowledge_graph",11416,180,2.22,,,
massage las vegas,www.groupon.com/local/las-vegas/massage,3,0,"cat: beauty & spa,city: massage,las vegas",Las Vegas Massage - Deals in Las Vegas | Groupon,"video,maps",3933,148,1.12,,,
las vegas attractions,www.groupon.com/local/las-vegas/things-to-do,8,-1,"cat: events & activities,city: attractions,las vegas",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"images,video,carousel,knowledge_graph",10122,136,0.83,,,
seattle attractions,www.groupon.com/local/seattle/things-to-do,6,2,"cat: events & activities,city: attractions,seattle",Things To Do In Seattle - Deals in Seattle | Groupon,"images,video,carousel,knowledge_graph",6108,132,0.44,,,
massage chicago,www.groupon.com/local/chicago/massage,3,0,"cat: beauty & spa,chicago,city: massage",Chicago Massage - Deals in Chicago | Groupon,maps,3149,120,1.44,,,
orlando restaurants,www.groupon.com/local/orlando/restaurants,7,-1,"cat: food & drink,city: restaurants,orlando,top: restaurants",Orlando Restaurants - Deals in Orlando | Groupon,"news,carousel",7650,120,0.99,,,
things to do in colorado springs,www.groupon.com/local/colorado-springs/things-to-do,8,-1,"cat: events & activities,city: things to do,colorado springs,top: things to do do",Things To Do In Colorado Springs - Deals in Colorado ... - Groupon,"images,video,carousel,knowledge_graph",8576,116,0.38,,,
chicago things to do,www.groupon.com/local/chicago/things-to-do,6,0,"cat: events & activities,chicago,city: things to do,top: things to do do",Things To Do In Chicago - Deals in Chicago | Groupon,"images,video,carousel,knowledge_graph",5375,116,0.92,,,
boston restaurants,www.groupon.com/local/boston/restaurants,10,-1,"boston,cat: food & drink,city: restaurants,top: restaurants",Boston Restaurants - Deals in Boston | Groupon,carousel,12366,112,0.52,,,
groupon new york city,www.groupon.com/local/new-york-city,1,0,brand,New York City - Groupon,news,815,112,0.24,,,
groupon new york city,www.groupon.com/new-york,2,0,brand,New York City - Groupon,news,815,40,0.24,,,
groupon new york city,www.groupon.com/local/new-york-city/things-to-do,3,0,brand,Things To Do In New York City - Groupon,news,815,28,0.24,,,
daily deals,www.groupon.com/,13,-1,,"Groupon: Deals on Restaurants, Fitness, Travel, Shopping, Beauty ...",,29600,108,1.19,,,
groupon ny,www.groupon.com/local/new-york-city,1,0,brand,New York City - Groupon,,786,108,0.2,,,
groupon ny,www.groupon.com/new-york/getaways,2,0,brand,New York City - Groupon,,786,40,0.2,,,
groupon ny,www.groupon.com/deals/central-queens-y-1,3,0,brand,Central Queens Y New York City Deal of the Day | Groupon New ...,,786,28,0.2,,,
groupon la,www.groupon.com/local/los-angeles,1,0,brand,Los Angeles Deals - Best Deals in Los Angeles | Groupon,video,757,104,0.27,,,
groupon la,www.groupon.com/los-angeles/area/los-angeles/getaways,2,0,brand,Los Angeles - Groupon,video,757,36,0.27,,,
groupon la,www.groupon.com/los-angeles/area/los-angeles,3,0,brand,"Los Angeles Deal of the Day: Restaurants, Beauty, Health ... - Groupon",video,757,28,0.27,,,
massage deals,www.groupon.com/local/massage,1,0,cat: beauty & spa,Massage Deals | Groupon,video,614,100,1.28,,,
massage deals,www.groupon.com/local/chicago/massage,2,0,cat: beauty & spa,Chicago Massage - Deals in Chicago | Groupon,video,614,36,1.28,,,
massage deals,www.groupon.com/local/scottsdale/massage,3,0,cat: beauty & spa,Scottsdale Massage - Deals in Scottsdale | Groupon,video,614,24,1.28,,,
boston attractions,www.groupon.com/local/boston/things-to-do,7,1,"boston,cat: events & activities,city: attractions",Things To Do In Boston - Deals in Boston | Groupon,"images,video,carousel,knowledge_graph",6208,100,1.18,,,
san francisco things to do,www.groupon.com/local/san-francisco/things-to-do,7,0,"cat: events & activities,city: things to do,san francisco,top: things to do do",Things To Do In San Francisco - Deals in San Francisco | Groupon,"images,video,carousel,knowledge_graph",6208,100,0.43,,,
boston things to do,www.groupon.com/local/boston/things-to-do,5,0,"boston,cat: events & activities,city: things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"images,video,news,carousel,knowledge_graph",3933,96,0.8,,,
austin zoo,www.groupon.com/biz/austin/austin-zoo,11,-2,"austin,cat: events & activities,city: zoo","Austin Zoo - Austin, TX | Groupon","images,video,knowledge_graph",13733,92,1.15,,,
austin zoo,www.groupon.com/deals/austin-zoo-9,12,-2,"austin,cat: events & activities,city: zoo",Austin Zoo Austin Deal of the Day | Groupon Austin,"images,video,knowledge_graph",13733,72,1.15,,,
fun things to do in denver,www.groupon.com/local/denver/things-to-do,4,-1,"cat: events & activities,city: fun things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"images,carousel,knowledge_graph",3079,88,1.58,,,
las vegas things to do,www.groupon.com/local/las-vegas/things-to-do,6,1,"cat: events & activities,city: things to do,las vegas,top: things to do do",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"images,video,carousel,knowledge_graph",4150,88,0.91,,,
denver restaurants,www.groupon.com/local/denver/restaurants,9,-1,"cat: food & drink,city: restaurants,denver,top: restaurants",Denver Restaurants - Deals in Denver | Groupon,"video,carousel",8750,88,0.48,,,
san diego things to do,www.groupon.com/local/san-diego/things-to-do,7,0,"cat: events & activities,city: things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"images,video,carousel,knowledge_graph",5691,88,0.76,,,
milwaukee restaurants,www.groupon.com/local/milwaukee/restaurants,8,-1,"cat: food & drink,city: restaurants,milwaukee,top: restaurants",Milwaukee Restaurants - Deals in Milwaukee | Groupon,carousel,6325,84,1.54,,,
attractions in orlando,www.groupon.com/local/orlando/things-to-do,5,-1,"cat: events & activities,city: attractions,orlando",Things To Do In Orlando - Deals in Orlando | Groupon,"images,video,carousel,knowledge_graph",3425,84,1.02,,,
fun things to do in austin,www.groupon.com/local/austin/things-to-do,5,-1,"austin,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Austin - Deals in Austin | Groupon,"images,video,carousel,knowledge_graph",3450,84,0.75,,,
fun things to do in san diego,www.groupon.com/local/san-diego/things-to-do,7,2,"cat: events & activities,city: fun things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"images,video,carousel,knowledge_graph",4741,76,1.32,,,
bikram yoga boston,www.groupon.com/deals/bikram-yoga-boston-harvard-square,4,0,"boston,cat: health & fitness,city: bikram yoga",Bikram Yoga Boston Deal of the Day | Groupon Boston,knowledge_graph,2683,76,1.19,,,
massage san francisco,www.groupon.com/local/san-francisco/massage,5,2,"cat: beauty & spa,city: massage,san francisco",San Francisco Massage - Deals in San Francisco | Groupon,,3030,76,0.97,,,
restaurants in boston,www.groupon.com/local/boston/restaurants,9,1,"boston,cat: food & drink,city: restaurants,top: restaurants",Boston Restaurants - Deals in Boston | Groupon,carousel,7075,72,0.71,,,
houston restaurants,www.groupon.com/local/houston/restaurants,11,-1,"cat: food & drink,city: restaurants,houston,top: restaurants",Houston Restaurants - Deals in Houston | Groupon,carousel,10591,72,0.32,,,
atlanta restaurants,www.groupon.com/local/atlanta/restaurants,11,0,"atlanta,cat: food & drink,city: restaurants,top: restaurants",Atlanta Restaurants - Deals in Atlanta | Groupon,carousel,10483,72,0.56,,,
massage san diego,www.groupon.com/local/san-diego/massage,4,0,"cat: beauty & spa,city: massage,san diego",San Diego Massage - Deals in San Diego | Groupon,maps,2558,72,1.55,,,
things to do in new york,www.groupon.com/local/new-york-city/things-to-do,12,-2,"cat: events & activities,city: things to do,new york,top: things to do do",Things To Do In New York City - Groupon,"images,carousel,knowledge_graph",13783,72,0.57,,,
things to do in new york,www.groupon.com/local/new-york/things-to-do,13,0,"cat: events & activities,city: things to do,new york,top: things to do do","New York Things To Do - Deals in New York, U.S. | Groupon","images,carousel,knowledge_graph",13783,52,0.57,,,
orlando things to do,www.groupon.com/local/orlando/things-to-do,5,0,"cat: events & activities,city: things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"images,video,carousel,knowledge_graph",2696,68,0.77,,,
laser hair removal deals,www.groupon.com/local/los-angeles/laser-hair-removal,1,0,cat: beauty & spa,Los Angeles Laser Hair Removal - Deals in Los Angeles | Groupon,video,490,68,8.45,,,
laser hair removal deals,www.groupon.com/local/new-york-city/laser-hair-removal,2,0,cat: beauty & spa,New York City Laser Hair Removal - Deals in New York City | Groupon,video,490,24,8.45,,,
laser hair removal deals,www.groupon.com/local/san-francisco/laser-hair-removal,3,0,cat: beauty & spa,San Francisco Laser Hair Removal - Deals in San Francisco | Groupon,video,490,16,8.45,,,
denver things to do,www.groupon.com/local/denver/things-to-do,3,0,"cat: events & activities,city: things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"images,video,news,carousel,knowledge_graph",1818,68,1.26,,,
seattle restaurants,www.groupon.com/local/seattle/restaurants,11,0,"cat: food & drink,city: restaurants,seattle,top: restaurants",Seattle Restaurants - Deals in Seattle | Groupon,carousel,10211,68,0.5,,,
fun things to do in phoenix,www.groupon.com/local/phoenix/things-to-do,5,1,"cat: events & activities,city: fun things to do,phoenix,top: things to do do",Things To Do In Phoenix - Deals in Phoenix | Groupon,"images,video,carousel,knowledge_graph",2575,64,0.91,,,
bikram yoga milwaukee,www.groupon.com/biz/milwaukee/bikram-yoga-milwaukee,4,1,"cat: health & fitness,city: bikram yoga,milwaukee","Bikram Yoga Milwaukee - Milwaukee, WI | Groupon","video,knowledge_graph",2175,64,0.63,,,
massage houston,www.groupon.com/local/houston/massage,5,2,"cat: beauty & spa,city: massage,houston",Houston Massage - Deals in Houston | Groupon,maps,2569,64,1.46,,,
las vegas restaurants,www.groupon.com/local/las-vegas/restaurants,13,-2,"cat: food & drink,city: restaurants,las vegas,top: restaurants",Las Vegas Restaurants - Deals in Las Vegas | Groupon,carousel,16066,60,0.49,,,
dallas attractions,www.groupon.com/local/dallas/things-to-do,9,0,"cat: events & activities,city: attractions,dallas",Things To Do In Dallas - Deals in Dallas | Groupon,"images,video,carousel,knowledge_graph",5872,60,1.95,,,
fun things to do in dallas,www.groupon.com/local/dallas/things-to-do,8,0,"cat: events & activities,city: fun things to do,dallas,top: things to do do",Things To Do In Dallas - Deals in Dallas | Groupon,"images,video,carousel,knowledge_graph",4525,60,1.43,,,
bikram yoga san antonio,www.groupon.com/biz/san-antonio/bikram-yoga-san-antonio-2,6,1,"cat: health & fitness,city: bikram yoga,san antonio","Bikram Yoga San Antonio - San Antonio, TX | Groupon",maps,2375,60,1.63,,,
chicago massage,www.groupon.com/local/chicago/massage,2,1,"cat: beauty & spa,chicago,city: massage",Chicago Massage - Deals in Chicago | Groupon,maps,1232,60,1.47,,,
massage boston,www.groupon.com/local/boston/massage,3,0,"boston,cat: beauty & spa,city: massage",Boston Massage - Deals in Boston | Groupon,knowledge_graph,1550,56,1.49,,,
massage philadelphia,www.groupon.com/local/philadelphia/massage,4,2,"cat: beauty & spa,city: massage,philadelphia",Philadelphia Massage - Deals in Philadelphia | Groupon,"video,maps",1969,56,0.79,,,
philadelphia attractions,www.groupon.com/local/philadelphia/things-to-do,8,1,"cat: events & activities,city: attractions,philadelphia",Things To Do In Philadelphia - Deals in Philadelphia | Groupon,"images,video,carousel,knowledge_graph",4358,56,0.79,,,
chicago activities,www.groupon.com/local/chicago/things-to-do,4,1,"cat: events & activities,chicago,city: activities,top: things to do do",Things To Do In Chicago - Deals in Chicago | Groupon,,2000,56,1.02,,,
milwaukee attractions,www.groupon.com/local/milwaukee/things-to-do,3,0,"cat: events & activities,city: attractions,milwaukee",Things To Do In Milwaukee - Deals in Milwaukee | Groupon,"images,video,carousel,knowledge_graph",1433,52,0.61,,,
fun things to do in seattle,www.groupon.com/local/seattle/things-to-do,7,1,"cat: events & activities,city: fun things to do,seattle,top: things to do do",Things To Do In Seattle - Deals in Seattle | Groupon,"images,carousel,knowledge_graph",3295,52,0.69,,,
atlanta things to do,www.groupon.com/local/atlanta/things-to-do,5,0,"atlanta,cat: events & activities,city: things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,"images,video,news,carousel,knowledge_graph",2094,52,1.06,,,
phoenix massage,www.groupon.com/local/phoenix/massage,2,-1,"cat: beauty & spa,city: massage,phoenix",Phoenix Massage - Deals in Phoenix | Groupon,maps,935,48,1.57,,,
las vegas activities,www.groupon.com/local/las-vegas/things-to-do,6,-1,"cat: events & activities,city: activities,las vegas,top: things to do do",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,,2183,48,0.84,,,
phoenix attractions,www.groupon.com/local/phoenix/things-to-do,5,0,"cat: events & activities,city: attractions,phoenix",Things To Do In Phoenix - Deals in Phoenix | Groupon,"images,video,carousel,knowledge_graph",1941,48,0.38,,,
foot massage,www.groupon.com/deals/fit-foot-5,13,10,city: foot massage,Fit Foot Massage Chicago Deal of the Day | Groupon Chicago,"images,video",11366,48,0.79,,,
