Keyword,URL,Position06/20/2014,Trend06/13/2014,Tags,Title,Universal Search Integrations,Search Volume,Traffic Index,CPC,,,Pos. - Google USA English
atlanta,www.groupon.com/local/atlanta,71,,,Atlanta Deals - Best Deals &amp; Coupons in Atlanta | Groupon,"images,video,news,knowledge_graph",105458,0,1.72,,,
atlanta,www.groupon.com/local/atlanta,76,,,Atlanta Deals - Best Deals &amp; Coupons in Atlanta | Groupon,"images,video,news,knowledge_graph",105458,0,1.72,,,
groupon seattle,www.groupon.com/local/seattle,1,0,brand,Seattle Deals - Best Deals &amp; Coupons in Seattle | Groupon,,12325,1744,0.11,,,
groupon seattle,www.groupon.com/seattle/area/tacoma,2,0,brand,"Seattle Deal of the Day: Restaurants, Beauty ... - Groupon",,12325,628,0.11,,,
groupon seattle,www.groupon.com/deals/float-seattle,3,0,brand,Float Seattle Seattle Deal of the Day | Groupon Seattle,,12325,472,0.11,,,
groupon austin,www.groupon.com/local/austin,1,0,brand,Austin Deals - Best Deals &amp; Coupons in Austin | Groupon,video,10725,1516,0.05,,,
groupon austin,www.groupon.com/deals/blue-starlite-2,2,0,brand,Blue Starlite Mini Urban Drive-In Austin Deal of ... - Groupon,video,10725,548,0.05,,,
groupon austin,www.groupon.com/deals/austin-shoe-hospital-3,3,0,brand,Austin Shoe Hospital Austin Deal of the Day | Groupon Austin,video,10725,408,0.05,,,
groupon san francisco,www.groupon.com/local/san-francisco,1,0,brand,San Francisco Deals - Best Deals &amp; Coupons in ... - Groupon,,9291,1312,0.11,,,
groupon san francisco,www.groupon.com/san-francisco/area/east-bay,2,0,brand,San Francisco Deal of the Day: Restaurants ... - Groupon,,9291,472,0.11,,,
groupon san francisco,www.groupon.com/deals/fly-bay-area-com-2,3,0,brand,Fly Bay Area San Francisco Deal of the Day | Groupon San ...,,9291,356,0.11,,,
things to do in atlanta,www.groupon.com/local/atlanta/things-to-do,4,1,"atlanta,cat: events & activities,city: things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,"video,news,carousel,knowledge_graph",39916,1176,1.68,,,
things to do in orlando,www.groupon.com/local/orlando/things-to-do,4,0,"cat: events & activities,city: things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",37416,1100,0.44,,,
groupon philadelphia,www.groupon.com/local/philadelphia,1,0,brand,Philadelphia Deals - Best Deals &amp; Coupons in ... - Groupon,video,6808,960,0.1,,,
groupon philadelphia,www.groupon.com/biz/philadelphia/philadelphias-magic-gardens,2,0,brand,"Philadelphia's Magic Gardens - Philadelphia, PA | Groupon",video,6808,348,0.1,,,
groupon philadelphia,www.groupon.com/biz/philadelphia/philadelphia-sightseeing-tours,3,0,brand,"Philadelphia Sightseeing Tours - Philadelphia, PA | Groupon",video,6808,260,0.1,,,
things to do in san francisco,www.groupon.com/local/san-francisco/things-to-do,8,-1,"cat: events & activities,city: things to do,san francisco,top: things to do do",Things To Do In San Francisco - Deals in San ... - Groupon,"video,carousel",62708,844,0.77,,,
groupon milwaukee,www.groupon.com/local/milwaukee,1,0,brand,Milwaukee Deals - Best Deals &amp; Coupons in ... - Groupon,video,5738,812,0.09,,,
groupon milwaukee,www.groupon.com/biz/milwaukee/best-place-at-the-historic-pabst-brewery,2,0,brand,"Best Place at the Historic Pabst Brewery - Milwaukee, WI ...",video,5738,292,0.09,,,
groupon milwaukee,www.groupon.com/deals/pizzeria-scotty,3,0,brand,Pizzeria Scotty Milwaukee Deal of the Day | Groupon ...,video,5738,220,0.09,,,
things to do in houston,www.groupon.com/local/houston/things-to-do,6,0,"cat: events & activities,city: things to do,houston,top: things to do do",Things To Do In Houston - Deals in Houston | Groupon,"video,carousel,knowledge_graph",29608,752,0.79,,,
things to do in denver,www.groupon.com/local/denver/things-to-do,6,0,"cat: events & activities,city: things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"video,carousel",32591,716,0.92,,,
things to do in chicago,www.groupon.com/local/chicago/things-to-do,9,1,"cat: events & activities,chicago,city: things to do,top: things to do do",Things To Do In Chicago - Deals in Chicago | Groupon,"video,carousel",67958,704,0.44,,,
things to do in boston,www.groupon.com/local/boston/things-to-do,7,3,"boston,cat: events & activities,city: things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"video,carousel,knowledge_graph",42911,688,0.71,,,
groupon deals,www.groupon.com/,1,0,brand,"Groupon: Deals on Restaurants, Fitness, Travel, Shopping ...","video,news",4450,628,0.23,,,
groupon new york,www.groupon.com/local/new-york,1,0,brand,New York Guide and Deals - Groupon,"video,news",4172,588,0.27,,,
groupon new york,www.groupon.com/deals/the-celebrity-planet-3,2,0,brand,Great New York Tours Union Square - Groupon,"video,news",4172,212,0.27,,,
groupon new york,www.groupon.com/deals/the-celebrity-planet-8,3,0,brand,Up to 60%﻿ Off Italian Food Tour of New York - Groupon,"video,news",4172,160,0.27,,,
things to do in san diego,www.groupon.com/local/san-diego/things-to-do,9,-3,"cat: events & activities,city: things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel",56091,580,0.73,,,
restaurant deals,www.groupon.com/local/restaurants,1,1,"cat: food & drink,top: restaurants",Restaurant - Deals &amp; Coupons | Groupon,video,4066,572,0.8,,,
things to do in las vegas,www.groupon.com/local/las-vegas/things-to-do,8,0,"cat: events & activities,city: things to do,las vegas,top: things to do do",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"video,carousel,knowledge_graph",38783,524,0.9,,,
things to do in san antonio,www.groupon.com/local/san-antonio/things-to-do,6,0,"cat: events & activities,city: things to do,san antonio,top: things to do do",Things To Do In San Antonio - Deals in San Antonio | Groupon,"video,carousel",23462,516,0.87,,,
things to do in seattle,www.groupon.com/local/seattle/things-to-do,8,3,"cat: events & activities,city: things to do,seattle,top: things to do do",Things To Do In Seattle - Deals in Seattle | Groupon,"video,carousel,knowledge_graph",36933,496,0.68,,,
deals,www.groupon.com/,12,-4,,"Groupon: Deals on Restaurants, Fitness, Travel, Shopping ...",knowledge_graph,78875,488,0.95,,,
things to do in philadelphia,www.groupon.com/local/philadelphia/things-to-do,7,0,"cat: events & activities,city: things to do,philadelphia,top: things to do do",Things To Do In Philadelphia - Deals in ... - Groupon,"video,carousel",26963,432,1.06,,,
local restaurants,www.groupon.com/local/restaurants,8,1,"cat: food & drink,top: restaurants",Restaurant - Deals &amp; Coupons | Groupon,,27466,428,0.15,,,
things to do in phoenix,www.groupon.com/local/phoenix/things-to-do,7,0,"cat: events & activities,city: things to do,phoenix,top: things to do do",Things To Do In Phoenix - Deals in Phoenix | Groupon,"video,carousel,knowledge_graph",26425,424,0.8,,,
things to do in austin,www.groupon.com/local/austin/things-to-do,8,-1,"austin,cat: events & activities,city: things to do,top: things to do do",Things To Do In Austin - Deals in Austin | Groupon,"video,carousel",26787,360,0.46,,,
things to do in milwaukee,www.groupon.com/local/milwaukee/things-to-do,6,0,"cat: events & activities,city: things to do,milwaukee,top: things to do do",Things To Do In Milwaukee - Deals in Milwaukee | Groupon,"video,carousel",10780,272,0.86,,,
massage orlando,www.groupon.com/local/orlando/massage,1,0,"cat: beauty & spa,city: massage,orlando",Orlando Massage - Deals in Orlando | Groupon,"video,maps",1850,260,1.45,,,
groupon colorado springs,www.groupon.com/local/colorado-springs,1,0,brand,Colorado Springs Deals - Best Deals &amp; Coupons ... - Groupon,video,1858,260,0.1,,,
groupon colorado springs,www.groupon.com/deals/salon-21-colorado-springs-2,2,0,brand,Salon 21 Colorado Springs Deal of the Day | Groupon ...,video,1858,92,0.1,,,
groupon colorado springs,www.groupon.com/local/colorado,3,0,brand,Colorado Deals - Best Deals &amp; Coupons in ... - Groupon,video,1858,68,0.1,,,
san antonio attractions,www.groupon.com/local/san-antonio/things-to-do,6,17,"cat: events & activities,city: attractions,san antonio",Things To Do In San Antonio - Deals in San Antonio | Groupon,"video,carousel,knowledge_graph",11691,256,1.36,,,
things to do in dallas,www.groupon.com/local/dallas/things-to-do,11,2,"cat: events & activities,city: things to do,dallas,top: things to do do",Things To Do In Dallas - Deals in Dallas | Groupon,"news,carousel",35683,244,1.06,,,
orlando attractions,www.groupon.com/local/orlando/things-to-do,7,1,"cat: events & activities,city: attractions,orlando",Things To Do In Orlando - Deals in Orlando | Groupon,"carousel,knowledge_graph",14516,232,0.95,,,
golf deals,www.groupon.com/local/golf,2,0,cat: events & activities,Golf - Deals &amp; Coupons | Groupon,,4166,212,1.27,,,
austin zoo,www.groupon.com/biz/austin/austin-zoo,8,0,"austin,cat: events & activities,city: zoo","Austin Zoo - Austin, TX | Groupon","video,knowledge_graph",13616,212,2.4,,,
food deals,www.groupon.com/local/restaurants,1,0,,Restaurant - Deals &amp; Coupons | Groupon,,1425,200,2.28,,,
groupon toledo,www.groupon.com/local/toledo,1,0,brand,Toledo Deals - Best Deals &amp; Coupons in Toledo | Groupon,,1400,196,0.08,,,
groupon toledo,www.groupon.com/biz/toledo/forresters-on-the-river,2,0,brand,"Forrester's on the River - Toledo, OH | Groupon",,1400,72,0.08,,,
groupon toledo,www.groupon.com/deals/gl-funny-bone-comedy-club-5,3,0,brand,Funny Bone Comedy Club Toledo Deal of the ... - Groupon,,1400,52,0.08,,,
fun things to do in houston,www.groupon.com/local/houston/things-to-do,4,-1,"cat: events & activities,city: fun things to do,houston,top: things to do do",Things To Do In Houston - Deals in Houston | Groupon,"video,carousel,knowledge_graph",5000,144,1.17,,,
san francisco things to do,www.groupon.com/local/san-francisco/things-to-do,6,2,"cat: events & activities,city: things to do,san francisco,top: things to do do",Things To Do In San Francisco - Deals in San ... - Groupon,"video,carousel",6391,140,0.81,,,
restaurant coupons,www.groupon.com/local/restaurants,11,1,"cat: food & drink,top: restaurants",Restaurant - Deals &amp; Coupons | Groupon,,19808,132,0.72,,,
san diego things to do,www.groupon.com/local/san-diego/things-to-do,6,0,"cat: events & activities,city: things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel,knowledge_graph",5975,128,0.78,,,
fun things to do in san diego,www.groupon.com/local/san-diego/things-to-do,6,1,"cat: events & activities,city: fun things to do,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel,knowledge_graph",5624,124,0.79,,,
massage chicago,www.groupon.com/local/chicago/massage,3,-1,"cat: beauty & spa,chicago,city: massage",Chicago Massage - Deals in Chicago | Groupon,knowledge_graph,3149,120,1.44,,,
groupon new york city,www.groupon.com/local/new-york-city,1,0,brand,New York City | Groupon,news,864,120,0.26,,,
groupon new york city,www.groupon.com/local/new-york,2,0,brand,New York Guide and Deals - Groupon,news,864,44,0.26,,,
groupon new york city,www.groupon.com/local/new-york-city/restaurants,3,0,brand,New York City Restaurants - Groupon,news,864,32,0.26,,,
massage las vegas,www.groupon.com/local/las-vegas/massage,4,0,"cat: beauty & spa,city: massage,las vegas",Las Vegas Massage - Deals in Las Vegas | Groupon,maps,3933,116,1.12,,,
fun things to do in dallas,www.groupon.com/local/dallas/things-to-do,6,0,"cat: events & activities,city: fun things to do,dallas,top: things to do do",Things To Do In Dallas - Deals in Dallas | Groupon,"video,carousel,knowledge_graph",5266,116,1.34,,,
groupon ny,www.groupon.com/local/new-york,1,0,brand,New York Guide and Deals - Groupon,,804,112,0.12,,,
groupon ny,www.groupon.com/local/rochester-ny,2,0,brand,Rochester NY - Groupon,,804,40,0.12,,,
groupon ny,www.groupon.com/local/niagara-falls-ny,3,0,brand,Niagara Falls Deals - Best Deals &amp; Coupons in ... - Groupon,,804,28,0.12,,,
groupon la,www.groupon.com/local/los-angeles,1,0,brand,Los Angeles Deals - Best Deals &amp; Coupons in ... - Groupon,video,773,108,0.22,,,
groupon la,www.groupon.com/local/la-jolla-ca,2,0,brand,La Jolla Deals - Best Deals &amp; Coupons in La ... - Groupon,video,773,40,0.22,,,
groupon la,www.groupon.com/local/la-jolla-ca/things-to-do,3,0,brand,"Things To Do In La Jolla - Deals in La Jolla, CA | Groupon",video,773,28,0.22,,,
orlando restaurants,www.groupon.com/local/orlando/restaurants,8,0,"cat: food & drink,city: restaurants,orlando,top: restaurants",Orlando Restaurants - Deals &amp; Coupons in Orlando | Groupon,"video,carousel",7675,104,1.38,,,
boston things to do,www.groupon.com/local/boston/things-to-do,6,0,"boston,cat: events & activities,city: things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"video,carousel",4000,100,0.9,,,
things to do in colorado springs,www.groupon.com/local/colorado-springs/things-to-do,9,0,"cat: events & activities,city: things to do,colorado springs,top: things to do do",Things To Do In Colorado Springs - Deals in ... - Groupon,"video,carousel,knowledge_graph",9658,100,0.27,,,
fun things to do in austin,www.groupon.com/local/austin/things-to-do,5,0,"austin,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Austin - Deals in Austin | Groupon,video,3899,96,0.65,,,
las vegas massage,www.groupon.com/local/las-vegas/massage,3,0,"cat: beauty & spa,city: massage,las vegas",Las Vegas Massage - Deals in Las Vegas | Groupon,"images,video,maps",2580,96,1.21,,,
seattle restaurants,www.groupon.com/local/seattle/restaurants,10,1,"cat: food & drink,city: restaurants,seattle,top: restaurants",Seattle Restaurants - Deals &amp; Coupons in Seattle | Groupon,carousel,10474,92,0.67,,,
san diego attractions,www.groupon.com/local/san-diego/things-to-do,11,0,"cat: events & activities,city: attractions,san diego",Things To Do In San Diego - Deals in San Diego | Groupon,"video,carousel,knowledge_graph",13725,92,1,,,
fun things to do in orlando,www.groupon.com/local/orlando/things-to-do,5,1,"cat: events & activities,city: fun things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",3702,92,0.94,,,
bikram yoga boston,www.groupon.com/deals/bikram-yoga-boston-harvard-square,5,-1,"boston,cat: health & fitness,city: bikram yoga",Bikram Yoga Boston Deal of the Day | Groupon Boston,"video,knowledge_graph",2891,84,0.66,,,
houston attractions,www.groupon.com/local/houston/things-to-do,8,0,"cat: events & activities,city: attractions,houston",Things To Do In Houston - Deals in Houston | Groupon,"video,carousel,knowledge_graph",5541,84,0.45,,,
attractions in orlando,www.groupon.com/local/orlando/things-to-do,5,0,"cat: events & activities,city: attractions,orlando",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel",3433,84,0.85,,,
atlanta attractions,www.groupon.com/local/atlanta/things-to-do,9,0,"atlanta,cat: events & activities,city: attractions",Things To Do In Atlanta - Deals in Atlanta | Groupon,"video,carousel",7933,80,1.2,,,
orlando things to do,www.groupon.com/local/orlando/things-to-do,5,0,"cat: events & activities,city: things to do,orlando,top: things to do do",Things To Do In Orlando - Deals in Orlando | Groupon,"video,carousel,knowledge_graph",3308,80,0.58,,,
fun things to do in seattle,www.groupon.com/local/seattle/things-to-do,6,3,"cat: events & activities,city: fun things to do,seattle,top: things to do do",Things To Do In Seattle - Deals in Seattle | Groupon,"carousel,knowledge_graph",3716,80,0.98,,,
massage deals,www.groupon.com/local/massage,1,0,cat: beauty & spa,Massage - Deals &amp; Coupons | Groupon,video,545,76,1.43,,,
fun things to do in phoenix,www.groupon.com/local/phoenix/things-to-do,5,3,"cat: events & activities,city: fun things to do,phoenix,top: things to do do",Things To Do In Phoenix - Deals in Phoenix | Groupon,"video,carousel,knowledge_graph",2950,72,0.71,,,
massage san diego,www.groupon.com/local/san-diego/massage,4,0,"cat: beauty & spa,city: massage,san diego",San Diego Massage - Deals in San Diego | Groupon,"video,maps",2558,72,1.55,,,
fun things to do in philadelphia,www.groupon.com/local/philadelphia/things-to-do,4,1,"cat: events & activities,city: fun things to do,philadelphia,top: things to do do",Things To Do In Philadelphia - Deals in ... - Groupon,video,2433,72,1.42,,,
las vegas attractions,www.groupon.com/local/las-vegas/things-to-do,11,0,"cat: events & activities,city: attractions,las vegas",Things To Do In Las Vegas - Deals in Las Vegas | Groupon,"video,carousel",10550,72,1.23,,,
bikram yoga milwaukee,www.groupon.com/biz/milwaukee/bikram-yoga-milwaukee,4,0,"cat: health & fitness,city: bikram yoga,milwaukee","Bikram Yoga Milwaukee - Milwaukee, WI | Groupon","video,knowledge_graph",1991,68,0.52,,,
las vegas restaurant deals,www.groupon.com/local/las-vegas/restaurants,1,0,city: restaurant deals,Las Vegas Restaurants - Deals &amp; Coupons in Las ... - Groupon,video,503,68,1.03,,,
things to do in los angeles,www.groupon.com/local/los-angeles/things-to-do,14,0,"cat: events & activities,city: things to do,los angeles,top: things to do do",Things To Do In Los Angeles - Deals in Los ... - Groupon,"video,carousel",25911,64,0.89,,,
boston restaurants,www.groupon.com/local/boston/restaurants,12,0,"boston,cat: food & drink,city: restaurants,top: restaurants",Boston Restaurants - Deals &amp; Coupons in Boston | Groupon,"news,carousel",12366,64,0.48,,,
restaurants in philadelphia,www.groupon.com/local/philadelphia/restaurants,9,0,"cat: food & drink,city: restaurants,philadelphia,top: restaurants",Philadelphia Restaurants - Deals &amp; Coupons in ... - Groupon,carousel,6383,64,1.16,,,
fun things to do in atlanta,www.groupon.com/local/atlanta/things-to-do,8,-2,"atlanta,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,video,4736,64,1.95,,,
bikram yoga san antonio,www.groupon.com/biz/san-antonio/bikram-yoga-san-antonio-2,6,0,"cat: health & fitness,city: bikram yoga,san antonio","Bikram Yoga San Antonio - San Antonio, TX | Groupon","video,maps",2458,60,1.63,,,
dallas attractions,www.groupon.com/local/dallas/things-to-do,10,3,"cat: events & activities,city: attractions,dallas",Things To Do In Dallas - Deals in Dallas | Groupon,carousel,5941,60,0.9,,,
dallas attractions,www.groupon.com/local/dallas/things-to-do,11,,"cat: events & activities,city: attractions,dallas",Things To Do In Dallas - Deals in Dallas | Groupon,carousel,5941,44,0.9,,,
teeth whitening houston,www.groupon.com/local/houston/teeth-whitening,1,0,"cat: health & fitness,city: teeth whitening,houston",Houston Teeth Whitening - Deals in Houston | Groupon,"maps,news",445,60,6.33,,,
atlanta things to do,www.groupon.com/local/atlanta/things-to-do,5,2,"atlanta,cat: events & activities,city: things to do,top: things to do do",Things To Do In Atlanta - Deals in Atlanta | Groupon,"video,carousel,knowledge_graph",2302,56,1.17,,,
san antonio things to do,www.groupon.com/local/san-antonio/things-to-do,6,0,"cat: events & activities,city: things to do,san antonio,top: things to do do",Things To Do In San Antonio - Deals in San Antonio | Groupon,"video,carousel,knowledge_graph",2541,56,0.53,,,
seattle attractions,www.groupon.com/local/seattle/things-to-do,10,37,"cat: events & activities,city: attractions,seattle",Things To Do In Seattle - Deals in Seattle | Groupon,"video,carousel,knowledge_graph",6275,56,0.6,,,
fun things to do in denver,www.groupon.com/local/denver/things-to-do,7,-1,"cat: events & activities,city: fun things to do,denver,top: things to do do",Things To Do In Denver - Deals in Denver | Groupon,"carousel,knowledge_graph",3658,56,1.3,,,
milwaukee attractions,www.groupon.com/local/milwaukee/things-to-do,3,0,"cat: events & activities,city: attractions,milwaukee",Things To Do In Milwaukee - Deals in Milwaukee | Groupon,"video,carousel,knowledge_graph",1409,52,0.92,,,
houston things to do,www.groupon.com/local/houston/things-to-do,5,0,"cat: events & activities,city: things to do,houston,top: things to do do",Things To Do In Houston - Deals in Houston | Groupon,"video,carousel,knowledge_graph",1870,52,0.21,,,
boston attractions,www.groupon.com/local/boston/things-to-do,10,-1,"boston,cat: events & activities,city: attractions",Things To Do In Boston - Deals in Boston | Groupon,"video,carousel,knowledge_graph",6041,52,0.62,,,
san diego activities,www.groupon.com/local/san-diego/things-to-do,6,0,"cat: events & activities,city: activities,san diego,top: things to do do",Things To Do In San Diego - Deals in San Diego | Groupon,,2308,48,1.05,,,
botox phoenix,www.groupon.com/local/phoenix/botox,1,17,"cat: beauty & spa,city: botox,phoenix",Phoenix Botox - Deals in Phoenix | Groupon,"video,maps",339,48,13.3,,,
laser hair removal deals,www.groupon.com/local/new-york-city/laser-hair-removal,1,0,cat: beauty & spa,New York City Laser Hair Removal - Deals in New York City ...,video,348,48,6.57,,,
laser hair removal deals,www.groupon.com/local/philadelphia/laser-hair-removal,2,0,cat: beauty & spa,Philadelphia Laser Hair Removal - Deals in ... - Groupon,video,348,16,6.57,,,
laser hair removal deals,www.groupon.com/local/los-angeles/laser-hair-removal,3,0,cat: beauty & spa,Los Angeles Laser Hair Removal - Deals in Los ... - Groupon,video,348,12,6.57,,,
massage philadelphia,www.groupon.com/local/philadelphia/massage,5,0,"cat: beauty & spa,city: massage,philadelphia",Philadelphia Massage - Deals in Philadelphia | Groupon,maps,1969,48,0.79,,,
fun things to do in boston,www.groupon.com/local/boston/things-to-do,9,2,"boston,cat: events & activities,city: fun things to do,top: things to do do",Things To Do In Boston - Deals in Boston | Groupon,"video,carousel,knowledge_graph",4691,48,0.71,,,
san francisco activities,www.groupon.com/local/san-francisco/things-to-do,4,0,"cat: events & activities,city: activities,san francisco,top: things to do do",Things To Do In San Francisco - Deals in San ... - Groupon,,1616,48,0.91,,,
chicago things to do,www.groupon.com/local/chicago/things-to-do,10,0,"cat: events & activities,chicago,city: things to do,top: things to do do",Things To Do In Chicago - Deals in Chicago | Groupon,"video,carousel,knowledge_graph",5141,44,0.41,,,
spas in atlanta,www.groupon.com/local/atlanta/beauty-and-spas,5,0,"atlanta,cat: beauty & spa,city: spas",Atlanta Beauty &amp; Spas - Deals in Atlanta | Groupon,"video,maps",1783,44,1.3,,,
massage boston,www.groupon.com/local/boston/massage,4,-1,"boston,cat: beauty & spa,city: massage",Boston Massage - Deals in Boston | Groupon,maps,1550,44,1.49,,,
philadelphia things to do,www.groupon.com/local/philadelphia/things-to-do,6,0,"cat: events & activities,city: things to do,philadelphia,top: things to do do",Things To Do In Philadelphia - Deals in ... - Groupon,"video,news,carousel,knowledge_graph",2136,44,1.4,,,
restaurants deals,www.groupon.com/local/restaurants,1,0,,Restaurant - Deals &amp; Coupons | Groupon,,331,44,0.51,,,
